"Market","Forecast","Timestamp"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-10T21:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-10T22:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-10T23:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T00:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T01:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T02:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T03:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T04:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T05:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T06:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T07:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T14:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T15:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T16:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T17:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T18:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T19:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T20:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T21:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T22:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-11T23:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T00:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T01:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T02:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T03:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T04:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T05:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T06:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T07:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T14:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T15:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T16:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T17:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T18:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T19:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T20:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T21:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T22:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-12T23:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-13T00:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-13T01:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T02:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T03:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T04:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T05:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T06:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T07:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T14:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T15:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T16:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T17:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T18:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T19:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T20:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T21:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T22:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-13T23:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-14T00:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-14T01:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","91.00%","2024-02-14T02:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T03:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T04:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T05:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T06:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T07:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T14:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T15:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T16:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T17:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T18:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T19:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T20:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T21:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T22:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-14T23:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T00:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T01:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T02:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T03:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T04:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T05:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T06:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T07:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T14:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T15:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T16:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T17:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T18:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-15T19:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-15T20:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-15T21:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-15T22:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-15T23:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T00:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T01:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T02:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T03:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T04:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T05:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T06:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T07:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T14:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T15:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","87.40%","2024-02-16T16:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-16T17:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-16T18:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-16T19:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-16T20:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-16T21:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-16T22:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-16T23:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T00:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T01:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T02:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T03:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T04:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T05:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T06:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T07:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T14:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T15:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T16:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T17:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T18:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T19:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T20:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T21:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","90.00%","2024-02-17T22:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-17T23:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T00:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T01:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T02:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T03:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T04:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T05:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T06:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T07:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T14:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T15:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T16:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T17:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T18:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T19:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T20:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T21:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T22:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-18T23:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-19T00:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-19T01:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-19T02:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-19T03:00:00.000Z"
"Will less than 56937 students apply to Harvard this year?","89.00%","2024-02-19T04:00:00.000Z"
